"Entry_Name","Entry_ID","Previous_Picks","Pick_1","Team_Name"
"Entry 23","019d0328-e06f-4261-8954-7dce7fb1cd0e","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 24","019d0328-e06f-4282-b9da-46c7ffd3d317","Houston","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 25","019d0328-e06f-42ab-813c-60652885311e","Arkansas","b94a5674-927b-4b6d-91bb-776da741e0aa","Purdue"
"Entry 26","019d0328-e06f-42c4-8db7-eb2b8c179f77","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 27","019d0328-e06f-42d0-b8df-aadd351c5522","Michigan","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 28","019d0328-e06f-42ff-bebd-a06e6e6f7f39","Michigan State","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 29","019d0328-e06f-4311-821d-c4864b990edd","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 30","019d0328-e06f-434f-8b9a-84cf299d8b52","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 31","019d0328-e06f-4388-af2f-cf649c620beb","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 32","019d0328-e06f-438e-9d4f-a79b1bd45eef","Illinois","415597f4-8ef0-450d-aa90-7392abd8169f","Arkansas"
"Entry 33","019d0328-e06f-439c-a805-8c34ef639795","Michigan","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 34","019d0328-e06f-43b3-a9a9-058099f9a245","Gonzaga","2ea39297-9b1d-4908-b4dc-392274c18b3a","Florida"
"Entry 35","019d0328-e06f-43bc-b6a2-6a30fbe072d6","Michigan State","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 36","019d0328-e06f-43c5-9dbf-1a62aa136b25","Illinois","415597f4-8ef0-450d-aa90-7392abd8169f","Arkansas"
"Entry 37","019d0328-e06f-43c8-8e57-35a5e613bab4","Michigan","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 38","019d0328-e06f-43d1-959f-74fe64cbe10d","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 39","019d0328-e06f-43d4-914d-02625ddabc3c","Illinois","415597f4-8ef0-450d-aa90-7392abd8169f","Arkansas"
"Entry 40","019d0328-e06f-43de-9a3a-2d764ba94f05","Gonzaga","b46ec7e5-fa6c-451f-945e-5e535024bcc4","Iowa State"
"Entry 41","019d0328-e06f-43e8-b8df-4710f1a29b9d","Michigan State","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 42","019d0328-e06f-4436-a8be-42a1081f8ef0","Gonzaga","57ef2016-6591-4b7a-b588-59a749c25529","UConn"
"Entry 43","019d0328-e06f-443a-b3bc-ed0e6681b58f","Michigan State","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 44","019d0328-e06f-445f-bae6-733cbc3c4e38","Illinois","b94a5674-927b-4b6d-91bb-776da741e0aa","Purdue"
"Entry 45","019d0328-e06f-4486-8998-181d78d25c01","Illinois","5ea7c1aa-0bfc-47e8-8435-28821e1bf209","Arizona"
"Entry 46","019d0328-e06f-44a7-8640-11467eaf5275","Michigan","5ea7c1aa-0bfc-47e8-8435-28821e1bf209","Arizona"
"Entry 47","019d0328-e06f-44b8-820c-2e7a74770c94","Gonzaga","5ea7c1aa-0bfc-47e8-8435-28821e1bf209","Arizona"
"Entry 48","019d0328-e06f-44bd-8024-4f880812170a","Michigan State","5ea7c1aa-0bfc-47e8-8435-28821e1bf209","Arizona"
"Entry 49","019d0328-e06f-44c4-be3e-30e2808314c5",NA,"9c12bbb0-139f-4a4d-ae5d-94d1854aec3a","UCF"
"Entry 50","019d0328-e06f-44d8-a458-dd2def6788c3","Michigan","b94a5674-927b-4b6d-91bb-776da741e0aa","Purdue"
"Entry 51","019d0328-e06f-44eb-aeea-8176f70522b7","Michigan State","b94a5674-927b-4b6d-91bb-776da741e0aa","Purdue"
"Entry 52","019d0328-e06f-44fd-b948-eb4bc2192104","Illinois","415597f4-8ef0-450d-aa90-7392abd8169f","Arkansas"
"Entry 53","019d0328-e06f-4501-bfb7-a7246eff3187","Illinois","415597f4-8ef0-450d-aa90-7392abd8169f","Arkansas"
"Entry 54","019d0328-e06f-453c-aa61-9d176f539645","Michigan","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 55","019d0328-e06f-4583-b84b-b6118e88b34f","Michigan State","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 56","019d0328-e06f-45d3-ac76-a955dd7025c0","Gonzaga","77e8940e-cb31-42c7-bca0-271249909a4b","Kansas"
"Entry 57","019d0328-e06f-45d6-8620-431fc0d65d98","Michigan State","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 58","019d0328-e06f-4618-8eb1-d4c724f8bb32","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 59","019d0328-e06f-463b-a483-009590f18983","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 60","019d0328-e06f-4663-b509-23b4687cd753","Arkansas","7095cbb4-4c8d-4438-acf1-b0dcea0f20d1","UCLA"
"Entry 61","019d0328-e06f-4687-8373-db95e01fae06","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 62","019d0328-e06f-4690-93dd-d670a4fcebea",NA,"933a6b4e-07b9-47eb-a6fc-d8375a47eb8d","Missouri"
"Entry 63","019d0328-e06f-46a5-b1ec-6ddf203df241","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 64","019d0328-e06f-46d4-bcaa-82f08479feb7","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 65","019d0328-e06f-46e8-9726-91c93a678907","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 66","019d0328-e06f-4774-95b4-9d81d23d516f","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 67","019d0328-e06f-4780-8634-3bfd67b64003","Illinois","b94a5674-927b-4b6d-91bb-776da741e0aa","Purdue"
"Entry 68","019d0328-e06f-4794-8f46-20359e642918","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 69","019d0328-e06f-47eb-b144-d0f0ed6af5e2","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 70","019d0328-e06f-481e-a7d0-93445c4362a7","Illinois","7095cbb4-4c8d-4438-acf1-b0dcea0f20d1","UCLA"
"Entry 71","019d0328-e06f-4841-b92d-ae101fc52a1f","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 72","019d0328-e06f-4862-a4d8-59ec4763a7c3","Houston","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 73","019d0328-e06f-48ca-a9af-c201196f41b5","Duke","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 74","019d0328-e06f-48d1-b5cd-0a93de6cfc00","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 75","019d0328-e06f-48d5-9590-26e27a848e70","Illinois","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 76","019d0328-e06f-4902-ac45-6f004ec48bc9","Illinois","5ea7c1aa-0bfc-47e8-8435-28821e1bf209","Arizona"
"Entry 77","019d0328-e06f-494c-b924-49f4d96cf830","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 78","019d0328-e06f-49b1-bafe-ae0442ef7bda","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 79","019d0328-e06f-49b3-a01d-1ae42dbeac99","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 80","019d0328-e06f-49ec-a217-c8da33e4bee4","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 81","019d0328-e06f-49fd-baf3-929f206f4013","Arkansas","b94a5674-927b-4b6d-91bb-776da741e0aa","Purdue"
"Entry 82","019d0328-e06f-4a3d-a7e3-90a4bb40616d","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 83","019d0328-e06f-4a42-8f01-34df71fb3569","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 84","019d0328-e06f-4a4a-b4d3-9bd040e1e79b","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 85","019d0328-e06f-4a5a-beea-27843acc2231","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 86","019d0328-e06f-4a7b-ab60-8521b2417215","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 87","019d0328-e06f-4a96-9aca-dd9a3bd340f1","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 88","019d0328-e06f-4abf-895c-83e2df4b7309","Arkansas","7095cbb4-4c8d-4438-acf1-b0dcea0f20d1","UCLA"
"Entry 89","019d0328-e06f-4ae5-99cf-84e2dcaa2401","Arkansas","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 90","019d0328-e06f-4af5-9bbb-bd3e3cc03129","Michigan","5ea7c1aa-0bfc-47e8-8435-28821e1bf209","Arizona"
"Entry 91","019d0328-e06f-4b3c-9838-8b9afea0ca45","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 92","019d0328-e06f-4b48-9ae4-93cc18049e1a","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 93","019d0328-e06f-4b68-8ba0-ead49181dd1c","Duke","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 94","019d0328-e06f-4b9c-aa72-5a9e4574df9b","Arkansas","7095cbb4-4c8d-4438-acf1-b0dcea0f20d1","UCLA"
"Entry 95","019d0328-e06f-4c01-94ea-b8c6399ccb5a","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 96","019d0328-e06f-4c0e-8b4b-6e218c06a7ba","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 97","019d0328-e06f-4c1c-b6b6-39a54ea70666","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 98","019d0328-e06f-4c3e-a389-a2f673137c1b",NA,"1bdffbb8-00ed-48ff-86b5-4faf2cc0ad83","Akron"
"Entry 99","019d0328-e06f-4c4d-b302-3336a517aecc","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 100","019d0328-e06f-4c6f-87d0-3f7f228b3685","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 101","019d0328-e06f-4cac-a0c0-e982d5e58128","Arkansas","5ea7c1aa-0bfc-47e8-8435-28821e1bf209","Arizona"
"Entry 102","019d0328-e06f-4cb9-aa29-a3f8380bbae3","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 103","019d0328-e06f-4cbb-95a1-295736af9526","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 104","019d0328-e06f-4ccc-837d-0fcef26d6817","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 105","019d0328-e06f-4cd0-9081-477566436e03","Arkansas","b94a5674-927b-4b6d-91bb-776da741e0aa","Purdue"
"Entry 106","019d0328-e06f-4ce8-9029-da908a1a08ec","Houston","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 107","019d0328-e06f-4d03-a364-71c183fc69f6","Gonzaga","1e4ab2a3-cec8-4ebd-96a2-7d62e9e1a24e","Tennessee"
"Entry 108","019d0328-e06f-4d0a-9bb9-de26f043e132","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 109","019d0328-e06f-4d13-bbc2-67786a12abf9","Arkansas","9d2884f6-0a5a-424f-9e32-79546f103184","Texas"
"Entry 110","019d0328-e06f-4d55-a028-d6ef834b2ad5","Michigan State","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 111","019d0328-e06f-4d58-9f0f-417a1c3d7408","Duke","7533674c-1b62-4252-9d3e-3de38e7fd3c6","Iowa"
"Entry 112","019d0328-e06f-4da3-a640-c03bfa2e77c4","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
"Entry 113","019d0328-e06f-4dc0-a09b-08e18e2cda3c","Arkansas","72cd0c03-59cd-42e9-a938-d741e77e6bae","Nebraska"
